LEMMA	FREQUENCY	RANGE	UDP
סובב	17.67	2816	1,848.31
מזכירה	18.04	1963	1,847.66
תקדם	17.60	3041	1,846.94
טדי	18.63	897	1,846.83
טרמפ	17.68	2832	1,846.22
היל	18.23	1598	1,844.35
אדוארד	18.40	1257	1,844.01
שתהי	17.60	3037	1,843.56
נקבע	17.55	2950	1,843.30
הישג	17.57	2893	1,842.81
תיאטרון	18.07	1801	1,842.44
שדיבר	17.50	3116	1,842.14
דגם	17.82	2427	1,841.80
סרב	17.57	2942	1,841.76
בהקדם	17.60	2957	1,840.57
רבותי	17.96	1946	1,840.20
כנות	17.49	2961	1,840.13
הוכר	17.52	2940	1,839.95
התפתח	17.65	2727	1,839.26
טר	17.84	2404	1,839.03
לוקאס	18.60	837	1,838.88
נקווה	17.58	3003	1,838.83
איבר	17.82	2438	1,837.46
אשת	17.63	2786	1,837.00
מפרץ	17.91	2107	1,836.35
עודף	17.63	2667	1,836.32
מלכותי	18.00	1903	1,835.97
נשים	17.62	2740	1,833.85
התרגל	17.48	3040	1,832.41
אימך	17.82	2208	1,831.33
ראי	17.57	2758	1,830.47
חל	17.51	2817	1,827.58
הך	17.40	2985	1,827.58
נשכח	17.41	2982	1,827.50
עירום	17.71	2449	1,827.38
ער	17.49	2903	1,826.26
סאן	18.27	1176	1,825.81
נוזל	17.71	2462	1,824.51
טרייסי	18.43	838	1,824.19
אמשיך	17.38	3048	1,824.13
חורג	17.80	2111	1,823.96
ליין	18.09	1478	1,822.92
עז	17.68	2295	1,822.66
הרם	17.49	2593	1,822.19
קידום	17.60	2390	1,822.15
אחזיר	17.41	2957	1,820.69
תהן	17.40	2947	1,818.16
סקרן	17.36	2906	1,817.35
גייס	17.43	2663	1,815.36
שפט	17.34	2916	1,815.04
רובוט	18.04	1571	1,814.67
באשמה	17.39	2891	1,814.37
הייל	17.96	1623	1,814.37
השין	17.43	2669	1,813.70
אליפות	17.93	1476	1,813.40
שרשרת	17.47	2587	1,813.35
הריץ	17.44	2651	1,813.05
השמועה	17.37	2798	1,812.52
סודה	17.39	2804	1,810.53
האן	18.16	1172	1,810.10
מרקוס	18.18	1021	1,809.41
לעד	17.41	2621	1,809.27
נורמלי	17.43	2661	1,808.72
דב	18.03	1343	1,808.08
הרוג	17.39	2704	1,806.99
כוסי	17.34	2593	1,805.26
פרטייה	17.26	2904	1,805.21
פא	17.73	1855	1,804.85
טפס	17.32	2676	1,804.42
המחורבן	17.36	2467	1,804.30
שיח	17.40	2521	1,804.21
משעמם	17.27	2781	1,802.18
שוכנע	17.20	2869	1,800.01
זוכרה	17.26	2904	1,798.96
הממזר	17.32	2619	1,798.86
לפתע	17.18	2799	1,798.47
המליץ	17.16	2894	1,798.14
בצל	17.53	2249	1,796.99
ריימונד	18.12	930	1,796.23
טקסט	17.50	2153	1,795.99
ריד	18.05	1067	1,795.47
התפרץ	17.24	2767	1,795.42
נדפק	17.21	2671	1,794.59
ריס	18.13	891	1,794.39
נודע	17.11	2803	1,793.05
משטרתי	17.31	2483	1,791.81
הכיף	17.20	2840	1,791.70
שלטון	17.38	2204	1,790.82
הפספס	17.13	2876	1,787.05
תירה	17.34	2240	1,784.93
הולם	17.17	2673	1,784.82
סלע	17.35	2244	1,784.65
סולם	17.25	2405	1,783.70
החפץ	17.22	2562	1,782.99
ולהיות	16.96	2945	1,782.99
ברך	17.18	2461	1,782.93
שעזב	17.01	2990	1,782.49
קרוליין	18.00	870	1,782.37
ת	17.07	2716	1,781.72
אזיקים	17.26	2405	1,781.27
אלים	17.11	2694	1,779.92
דילן	18.00	763	1,779.89
להתראה	17.06	2658	1,779.52
נוכחות	17.02	2816	1,778.88
הפלה	17.24	2300	1,778.36
בלעד	16.98	2948	1,777.83
תבואי	17.01	2773	1,775.11
בקולג	17.14	2430	1,773.13
איתר	17.06	2781	1,772.51
עייפה	17.05	2668	1,772.37
ניכנס	16.93	2820	1,772.28
מעיל	17.14	2411	1,771.83
הסתתר	17.04	2819	1,771.50
ליאם	18.01	613	1,771.39
ותגיד	16.87	2936	1,771.37
שיעשה	16.86	3013	1,771.30
בייסבול	17.29	2014	1,770.19
חשמלי	17.12	2460	1,768.37
הונח	16.87	2844	1,766.23
הומר	18.00	642	1,765.79
כישורים	16.98	2751	1,765.30
תופעה	17.11	2344	1,765.29
אנסה	16.87	2928	1,764.70
מח	17.02	2520	1,764.59
חולק	16.87	2942	1,764.44
קלואי	17.90	773	1,763.81
מבחינתי	16.89	2811	1,763.50
בעלות	16.91	2615	1,761.89
אנוכי	16.96	2644	1,760.40
דייויד	17.70	920	1,759.73
אוסקר	17.66	1036	1,758.84
אורך	16.84	2700	1,758.36
ציב	16.83	2806	1,756.41
מוצלח	16.79	2824	1,756.17
ולט	17.66	995	1,755.90
איתכם	16.76	2872	1,753.54
נשחק	16.88	2591	1,752.47
בך	16.82	2610	1,749.25
חרק	17.21	1906	1,749.09
שהגעה	16.69	2925	1,748.61
תעצור	16.91	2323	1,746.84
השתבש	16.79	2739	1,746.03
המשוגע	16.81	2618	1,745.33
דווח	16.82	2627	1,744.38
ערבי	17.06	1854	1,743.23
דיוק	17.02	1974	1,740.95
הי	16.77	2499	1,740.02
צרפתית	16.93	2107	1,738.56
הדוד	16.91	2177	1,738.31
מצוקה	16.83	2443	1,736.81
נרשם	16.66	2726	1,736.79
השב	16.66	2799	1,736.58
נאצי	17.26	1255	1,735.97
שמפן	16.80	2289	1,735.55
חטיף	16.83	2520	1,735.46
אתכן	16.89	2270	1,735.24
נחך	16.63	2861	1,735.09
גבת	16.80	2343	1,735.00
קונג	17.30	1290	1,734.85
נרדם	16.67	2747	1,734.32
נהרס	16.63	2806	1,734.04
התנצלות	16.68	2714	1,733.53
מתכוון	16.61	2808	1,732.51
האידיוט	16.61	2738	1,732.15
ראיה	16.67	2642	1,731.52
אזרחי	16.74	2390	1,731.22
נשיג	16.59	2767	1,730.83
תשאר	16.80	2302	1,730.29
פטר	16.74	2320	1,729.44
הסוכנה	17.24	1483	1,728.62
דוחה	16.64	2700	1,728.27
בסוד	16.60	2762	1,727.95
סידור	16.61	2668	1,727.58
רשע	16.82	2215	1,727.21
אישיות	16.58	2600	1,726.75
הבה	16.79	2172	1,726.29
לבחורה	16.57	2783	1,726.02
נפילה	16.61	2565	1,724.17
גיבוי	16.67	2568	1,724.14
חילץ	16.69	2552	1,723.99
מרגל	16.90	1896	1,723.43
התקלח	16.62	2631	1,723.26
רוני	17.33	909	1,723.18
פח	16.61	2587	1,722.66
שכחתי	16.41	2901	1,721.82
מעתה	16.55	2699	1,721.75
גרעיני	17.00	1697	1,721.62
בקצה	16.45	2726	1,718.40
נאשם	17.04	1366	1,718.34
תפסן	16.55	2563	1,717.38
אלברט	17.24	912	1,715.41
תכנס	16.60	2366	1,714.28
נוציא	16.46	2795	1,713.39
ליז	17.31	881	1,712.70
מרד	16.71	2100	1,711.85
מרטי	17.31	698	1,711.49
ליצן	16.73	1946	1,711.22
בעדינות	16.51	2523	1,710.14
מחסה	16.65	2321	1,709.87
אימץ	16.54	2402	1,709.55
ודבר	16.25	2849	1,707.96
כשה	16.31	2851	1,707.29
שתייה	16.45	2595	1,706.78
הוקף	16.36	2820	1,706.52
הקלה	16.35	2817	1,705.79
השאר	16.35	2843	1,705.27
חוברת	16.55	2393	1,705.21
קדים	16.33	2687	1,704.32
רשומה	16.52	2387	1,704.08
הציפור	16.72	1968	1,703.58
בוני	17.18	918	1,702.30
ששן	16.31	2907	1,702.22
הכאיב	16.38	2597	1,701.77
תשב	16.36	2607	1,701.65
התרשם	16.28	2819	1,701.12
מזכיר	16.61	1944	1,700.32
שאהב	16.29	2787	1,700.31
גרנט	17.15	842	1,699.93
הסקס	16.56	2316	1,699.46
הדביק	16.39	2605	1,698.88
התוודה	16.48	2413	1,698.75
אכין	16.30	2787	1,697.73
הגביר	16.32	2636	1,697.17
שבורה	16.33	2660	1,694.83
השחק	16.26	2690	1,694.44
הרעש	16.31	2602	1,694.25
הלוא	16.21	2879	1,693.72
דאוג	16.18	2868	1,693.09
גילוי	16.30	2559	1,692.29
לינד	17.03	948	1,691.62
החרב	16.84	1474	1,691.27
נטפל	16.24	2752	1,690.94
תחשוב	16.20	2687	1,690.18
חריג	16.31	2566	1,689.63
יריב	16.39	2341	1,688.13
צלצול	16.52	1959	1,688.06
כפפה	16.48	2117	1,687.96
תעשייה	16.42	2013	1,686.72
התפטר	16.31	2302	1,685.52
ועשה	16.06	2852	1,683.08
אופרה	16.55	1743	1,682.34
יפיפה	16.18	2594	1,682.18
ניהול	16.21	2487	1,681.73
מיכל	16.42	2090	1,681.06
שרלוט	17.02	714	1,679.78
שיכר	16.22	2446	1,679.52
פתק	16.28	2336	1,678.37
פרקליט	16.57	1536	1,677.62
עיקר	16.10	2650	1,677.58
רובע	16.30	2117	1,677.06
התנהל	16.09	2669	1,677.00
ניסי	16.07	2867	1,676.79
חגורה	16.25	2317	1,675.91
נישק	16.37	2119	1,675.83
הליך	16.19	2441	1,674.71
היילי	17.01	766	1,674.64
מייגן	16.96	741	1,674.31
שולט	16.15	2587	1,674.12
יפהפה	16.08	2574	1,670.77
התג	16.25	2303	1,670.50
ואיפה	15.97	2844	1,670.32
כונן	16.10	2605	1,669.29
קולין	16.90	725	1,669.06
שכתב	16.01	2684	1,668.88
הורד	16.17	2518	1,668.45
התקשה	16.04	2751	1,668.24
אוהל	16.42	1793	1,667.37
כריש	16.58	1330	1,664.96
שיפר	15.98	2735	1,664.65
אקראי	16.15	2447	1,664.38
וורן	16.74	930	1,662.92
נשך	16.18	2288	1,662.87
פרנסיסקו	16.47	1451	1,662.65
מצידך	15.98	2640	1,662.62
מג	16.67	1154	1,661.16
טיל	16.35	1714	1,660.52
ברוקלין	16.35	1680	1,658.77
התפרק	15.93	2643	1,657.65
סנט	16.21	1956	1,657.40
תאמין	15.88	2827	1,655.26
לקס	16.90	451	1,654.04
בלעדיך	15.88	2736	1,653.82
יועד	15.92	2614	1,653.80
קריסטל	16.52	1259	1,653.74
בגין	16.03	2338	1,653.67
השעמם	15.92	2633	1,653.25
בולשיט	16.07	1959	1,653.18
המזוודה	16.16	1895	1,652.79
נערך	15.89	2609	1,652.74
עושות	15.97	2525	1,652.68
החמיץ	15.87	2630	1,652.42
הטיפש	15.93	2564	1,652.01
השלך	15.97	2409	1,650.84
הישרדה	16.38	1534	1,650.81
מבטיח	15.85	2671	1,650.62
השתמשה	15.87	2762	1,649.65
התחתון	15.99	2291	1,648.66
זיון	16.00	2106	1,648.47
סמית	16.38	1403	1,647.82
העשן	15.91	2346	1,647.29
פיסה	15.87	2508	1,647.12
דל	16.12	1879	1,646.36
תחמושת	16.14	1933	1,645.44
אודרי	16.75	571	1,644.17
החודש	15.83	2550	1,644.16
ריקי	16.59	747	1,641.19
סוהר	16.12	1764	1,641.09
שאחזור	15.76	2781	1,640.52
מייסון	16.61	761	1,639.86
מתקדם	15.77	2667	1,639.32
בוטל	15.80	2510	1,637.15
שתעשי	15.76	2762	1,636.70
איפשהו	15.72	2750	1,635.93
יל	16.31	1171	1,635.80
שיני	15.88	2300	1,635.57
גווע	15.80	2564	1,634.64
התחרט	15.73	2681	1,633.71
ספג	15.73	2629	1,633.42
כריסטין	16.58	645	1,632.36
הפסק	15.90	2132	1,631.94
פיגר	15.77	2292	1,631.83
סרק	15.80	2505	1,630.25
תפחד	15.76	2432	1,629.53
זמנך	15.64	2724	1,629.10
אשכח	15.64	2660	1,629.09
פסנתר	16.05	1634	1,628.61
שפרד	16.45	771	1,625.76
אלכסנדר	16.22	1298	1,625.69
חריף	15.72	2384	1,625.58
פעמון	15.99	1828	1,625.49
שהבא	15.59	2828	1,625.18
אוף	15.78	2252	1,624.20
מסגרת	15.67	2423	1,623.65
עסוקה	15.65	2620	1,623.33
מיליארד	15.93	1720	1,623.22
התרסק	15.79	2173	1,621.97
בורח	15.64	2591	1,620.50
ניצול	15.79	2160	1,620.42
סיר	15.82	2071	1,620.36
חצה	15.60	2527	1,619.25
שווי	15.63	2465	1,619.20
לורן	16.30	971	1,618.49
השמח	15.58	2588	1,616.94
מודרני	15.63	2353	1,616.29
משפ	15.66	2454	1,615.92
צהרי	15.55	2565	1,615.67
התאמה	15.68	2385	1,615.65
מלכת	16.26	945	1,615.17
גול	15.79	1917	1,614.53
תשיג	15.52	2586	1,614.34
מבטא	15.72	2172	1,613.99
עצמאי	15.55	2480	1,612.93
ישראל	16.18	938	1,612.06
סילק	15.56	2377	1,611.81
מנהטן	15.77	1959	1,611.53
ממשלתי	15.63	2242	1,611.19
כמוך	15.43	2744	1,610.39
פלסטיק	15.70	2156	1,609.46
כתם	15.59	2385	1,608.07
טרגדיה	15.52	2436	1,605.88
תעל	15.51	2445	1,605.70
ניסע	15.50	2382	1,604.96
סעיף	15.65	1980	1,604.01
עידן	15.62	2163	1,603.65
מחבר	15.45	2558	1,603.01
המתוק	15.52	2427	1,602.90
עירייה	15.73	1833	1,601.53
כפתור	15.56	2249	1,601.10
דרמטי	15.56	2140	1,600.68
מכסה	15.44	2570	1,600.24
נתפוס	15.47	2472	1,600.08
יחסית	15.43	2604	1,599.81
הגון	15.39	2510	1,599.67
אזל	15.49	2527	1,599.00
פעמים	15.31	2762	1,598.41
כיסא	15.48	2392	1,598.32
חמק	15.42	2561	1,597.73
בהיר	15.40	2433	1,597.08
טקסס	15.82	1464	1,596.74
מצאה	15.45	2660	1,596.66
תדאגו	15.40	2550	1,596.53
פסל	15.48	2213	1,594.90
הדייט	15.70	1990	1,593.99
בעיטה	15.54	2048	1,593.87
אתגעגע	15.46	2350	1,593.53
עדכן	15.41	2585	1,593.49
הזיז	15.34	2536	1,593.44
מוגבל	15.35	2556	1,593.43
ליב	15.75	1575	1,593.32
קנאה	15.46	2307	1,592.96
מאד	15.72	1623	1,592.92
מנוול	15.51	2088	1,592.22
מבולבל	15.29	2606	1,590.92
בס	15.55	1995	1,590.21
פיזי	15.36	2472	1,589.86
ארבעים	15.43	2182	1,589.44
אחשוב	15.26	2674	1,588.21
חויב	15.29	2571	1,586.99
באשר	15.32	2371	1,584.81
רבע	15.28	2427	1,584.42
סבב	15.36	2329	1,583.74
תשוקה	15.33	2311	1,583.68
תקלה	15.41	2229	1,583.58
מדעי	15.45	2112	1,583.09
ניתח	15.41	2243	1,583.06
גאי	15.37	2106	1,580.98
בבטן	15.32	2451	1,580.84
דוקטר	15.45	2064	1,580.26
מלוא	15.19	2554	1,579.27
תתעורר	15.35	2175	1,578.77
לינקולן	15.72	1380	1,577.02
הדאיג	15.16	2608	1,575.84
מעריץ	15.25	2322	1,573.07
הכפתור	15.31	2131	1,572.80
לבחור	15.12	2669	1,572.74
בעבור	15.36	2072	1,572.32
דיאן	15.84	955	1,571.90
שריר	15.30	2221	1,571.48
קמרון	15.86	874	1,570.61
פורנו	15.49	1727	1,570.16
יה	15.62	1276	1,569.80
מוגזם	15.11	2565	1,569.76
יפני	15.52	1554	1,567.22
בדך	15.13	2589	1,566.84
הומור	15.12	2452	1,566.82
פקיד	15.20	2150	1,566.58
שנגיע	15.08	2603	1,566.40
איטליה	15.49	1474	1,566.13
אמנם	15.12	2427	1,566.03
יון	15.75	877	1,563.40
שורש	15.19	2273	1,562.83
הזדקק	15.07	2608	1,562.55
ספרות	15.15	2217	1,562.49
תכשיט	15.24	2048	1,561.45
הפיק	15.12	2221	1,561.03
תורך	15.07	2548	1,560.05
עקוב	15.07	2510	1,559.25
ברלין	15.61	1039	1,559.07
קנט	15.76	818	1,556.91
הונאה	15.25	1862	1,556.03
תפיסה	15.04	2359	1,555.74
קלע	15.16	2072	1,555.38
ממשל	15.30	1663	1,554.33
תניח	15.11	2313	1,554.30
תחייה	15.10	2300	1,552.36
חיי	14.93	2578	1,551.79
דיאנה	15.67	800	1,550.98
הור	15.02	2243	1,548.38
שדיק	15.48	1048	1,547.96
דתי	15.03	2146	1,547.39
בקר	15.18	1868	1,545.50
שהכיר	14.88	2589	1,545.46
שנתחיל	14.89	2670	1,545.29
הנהלה	15.13	1924	1,545.01
מפורסם	14.93	2373	1,544.83
אלקטרוני	15.06	2102	1,544.26
כתר	15.30	1527	1,543.57
שמות	14.91	2472	1,543.05
תסתלק	15.01	2100	1,543.00
לברוח	14.93	2530	1,541.33
צלע	15.02	2151	1,540.63
שמורה	15.15	1836	1,540.17
אעזוב	14.90	2496	1,540.07
התגורר	14.95	2181	1,538.74
רים	14.84	2467	1,537.24
מחאה	15.01	1928	1,536.44
הצל	15.00	2183	1,536.16
תרומה	14.91	2152	1,535.52
זדיין	14.98	1879	1,535.16
התור	14.88	2338	1,535.12
רצוף	14.80	2469	1,534.68
רוקד	14.92	2008	1,532.45
אהרון	15.49	749	1,532.00
תכנון	14.83	2383	1,530.04
הד	14.99	1892	1,529.06
סלט	14.95	2025	1,528.50
ראשוני	14.81	2346	1,528.26
סן	15.06	1661	1,528.18
מהי	14.78	2476	1,528.00
הינה	15.00	1826	1,526.75
יקירה	15.01	1765	1,526.59
היאמן	14.77	2326	1,526.31
עבודתי	14.76	2475	1,526.14
פצה	14.74	2561	1,525.55
הקצה	14.82	2278	1,525.54
תרגיל	14.85	2125	1,525.45
הטופש	14.77	2489	1,524.86
סין	15.12	1399	1,524.62
קיטי	15.48	733	1,524.61
יוצר	14.76	2363	1,523.57
מיליוני	14.77	2194	1,523.51
זכרון	14.83	2240	1,523.28
האנושה	14.95	1931	1,523.26
השלט	14.91	2082	1,523.19
השגע	14.69	2493	1,523.12
אפור	14.83	2128	1,522.52
וכול	14.65	2586	1,521.01
שתצטרך	14.65	2615	1,520.79
שגרה	14.73	2386	1,520.36
סימפסון	15.42	798	1,518.53
טיף	14.73	2313	1,518.25
האפל	14.99	1841	1,518.18
טיעון	14.83	1969	1,518.00
התייצב	14.75	2247	1,517.86
לפינה	14.63	2437	1,516.79
לכוד	14.77	2319	1,515.90
תקיף	14.76	2253	1,515.86
קורט	15.29	829	1,515.60
מרלין	15.44	538	1,515.37
רצועה	14.77	2106	1,515.21
בעצמו	14.56	2630	1,514.74
סט	14.79	2014	1,514.42
כהה	14.70	2245	1,513.75
אתפוס	14.62	2350	1,513.33
שקית	14.74	2251	1,512.58
בג	14.63	2394	1,511.15
הגלגל	14.71	2145	1,511.10
עט	14.73	2052	1,510.46
נבחרת	14.93	1607	1,509.83
לנתק	14.66	2355	1,509.75
מודל	14.74	2047	1,509.65
ויל	15.29	700	1,509.12
רוחני	14.72	2045	1,508.38
החלפה	14.62	2340	1,506.94
התרגש	14.57	2417	1,505.76
בער	14.60	2288	1,505.66
שאראה	14.54	2575	1,504.95
האוס	15.28	597	1,504.18
איזשהו	14.61	2287	1,503.68
עובר	14.66	2141	1,503.20
תום	14.88	1434	1,501.55
ווילי	15.16	809	1,501.39
תען	14.56	2347	1,500.72
עונין	14.54	2401	1,499.73
פולי	15.16	755	1,499.26
מיון	14.73	1905	1,499.21
פוגש	14.45	2469	1,499.08
שילוב	14.47	2477	1,498.00
קיצור	14.49	2338	1,497.75
התכופף	14.57	2142	1,497.61
מרגרט	15.02	1008	1,496.92
אלון	14.86	1439	1,496.31
שביקשה	14.45	2593	1,494.12
דלקה	14.70	1750	1,494.12
אומנות	14.63	1971	1,493.84
נישאר	14.48	2416	1,493.78
שהייתה	14.39	2523	1,493.59
משק	14.62	1948	1,492.39
הותקף	14.54	2293	1,492.31
שקע	14.46	2317	1,492.11
דיכאון	14.55	2038	1,491.48
התבונן	14.46	2258	1,491.21
סבר	14.63	1901	1,491.11
אחל	14.42	2370	1,490.69
נוער	14.56	1979	1,490.67
שתחזור	14.37	2526	1,489.90
אשלי	15.04	883	1,489.27
תשתקי	14.55	2059	1,489.15
הפיצוץ	14.70	1716	1,489.02
חק	14.45	2254	1,488.79
השתדל	14.38	2399	1,488.23
אלפא	14.86	1310	1,487.77
החשבון	14.47	2108	1,487.48
תוכנן	14.36	2449	1,486.66
האריס	14.93	970	1,486.36
אימי	14.58	1909	1,485.96
מחפש	14.54	2038	1,485.26
הכלי	14.45	2223	1,484.76
דפוס	14.51	2075	1,484.07
יוני	14.59	1630	1,483.67
מיה	15.01	754	1,482.34
הרולד	15.00	676	1,481.53
אונס	14.63	1551	1,480.01
פרוע	14.35	2255	1,479.75
עקף	14.39	2292	1,479.58
רוטב	14.48	1988	1,478.65
קיין	14.98	717	1,478.49
פעמי	14.33	2406	1,478.10
שות	14.29	2408	1,478.09
תעז	14.32	2396	1,477.20
הצפוני	14.52	1844	1,476.73
בזמנו	14.31	2339	1,476.53
לה	14.27	2367	1,475.22
קוקאין	14.55	1590	1,475.20
הפיץ	14.30	2357	1,474.87
אוגוסט	14.53	1513	1,473.78
קריין	14.97	633	1,473.61
במהרה	14.32	2298	1,473.13
התחרפן	14.33	2307	1,473.11
נצחי	14.36	2203	1,472.53
בור	14.35	2119	1,472.30
מקל	14.34	2175	1,470.75
ההר	14.49	1685	1,470.62
אחז	14.25	2286	1,469.87
הארווי	14.95	495	1,469.43
הבלגן	14.24	2408	1,469.40
הודי	14.45	1794	1,469.38
תם	14.33	2128	1,469.02
הכתף	14.24	2269	1,466.28
בנט	14.81	819	1,465.44
יסודי	14.19	2312	1,464.43
שודד	14.42	1690	1,464.33
פאם	14.85	756	1,464.22
בק	14.51	1476	1,463.98
שימושי	14.18	2421	1,463.27
דיימון	14.94	432	1,462.85
הקיסר	14.76	814	1,462.04
תג	14.32	1994	1,461.56
נשר	14.40	1711	1,461.43
שגריר	14.64	1099	1,461.02
מכשפה	14.58	1397	1,460.86
תוקן	14.35	1857	1,460.34
לשכה	14.38	1679	1,459.91
האמבטיה	14.26	2070	1,458.94
שתיקח	14.06	2521	1,458.82
טניס	14.47	1432	1,458.53
תביט	14.25	1921	1,458.41
ואבוי	14.28	2004	1,458.03
תרצי	14.11	2473	1,457.93
סופרמן	14.74	768	1,457.46
עיני	14.12	2315	1,457.45
אווירה	14.12	2261	1,457.27
ההודיה	14.65	1005	1,456.60
ון	14.22	2009	1,456.49
מולדת	14.36	1680	1,456.39
סניף	14.29	1863	1,456.21
סמטה	14.29	1952	1,455.81
ברי	14.41	1495	1,455.14
נבל	14.17	2164	1,455.12
דמה	14.07	2385	1,454.70
חול	14.12	2225	1,454.61
נגלה	14.10	2476	1,454.15
אשמר	14.06	2489	1,454.09
גרה	14.09	2326	1,454.00
כריסטופר	14.60	1005	1,453.41
יומן	14.24	1965	1,452.26
אגלה	14.07	2429	1,452.00
אסר	14.09	2225	1,451.87
החייה	14.31	1770	1,450.17
פראי	14.15	2055	1,449.93
מלם	14.39	1494	1,449.66
עיכב	14.02	2389	1,449.21
המלאך	14.32	1638	1,448.32
העצמה	14.21	1901	1,447.70
מסור	14.06	2227	1,447.65
מדד	14.05	2208	1,446.27
קשת	14.21	1870	1,444.00
מגף	14.19	1825	1,443.01
הקליי	14.67	532	1,441.84
רלוונטי	14.07	2014	1,441.40
הזהות	14.08	2084	1,440.96
יפהפייה	14.03	2154	1,440.92
אקן	13.98	2350	1,440.79
תמים	13.95	2388	1,440.65
חנון	14.18	1869	1,440.07
ופתאום	13.92	2401	1,439.94
אפלה	14.23	1755	1,439.68
שעשי	13.91	2501	1,437.66
שהכול	14.00	2191	1,437.61
המזורגג	14.15	1621	1,436.31
אודות	14.04	1981	1,435.33
אוהד	14.06	1765	1,434.14
כיכר	14.08	1729	1,433.21
אוטומטי	13.95	2143	1,432.02
תקוע	13.94	2246	1,431.87
פאב	14.19	1491	1,430.93
הפנה	13.85	2424	1,430.66
הותיר	13.91	2311	1,430.48
התגרש	13.95	2057	1,430.15
תיז	13.92	2247	1,429.91
ייעוץ	14.00	2001	1,429.62
קרייג	14.50	688	1,429.61
התעלף	13.90	2234	1,429.30
הצץ	14.00	1933	1,428.35
מרשל	14.37	954	1,427.61
בוטן	14.07	1794	1,427.10
גלוריה	14.42	856	1,427.06
החסינות	14.53	469	1,426.23
המפלצה	14.11	1764	1,425.59
סוטה	13.91	2079	1,425.43
הודות	13.86	2351	1,424.95
היכנסי	13.90	2126	1,424.76
ספטמבר	13.96	1714	1,423.83
תצוגה	13.98	1830	1,423.35
פומבי	14.00	1709	1,422.97
הירגע	14.03	1724	1,422.79
התבצע	13.88	2041	1,421.91
הסיח	13.83	2385	1,421.90
תפקד	13.80	2276	1,421.71
בשר	13.78	2398	1,421.65
מרפסת	13.88	2060	1,421.39
ערה	13.86	2206	1,420.11
מרתה	14.36	798	1,420.00
אילץ	13.77	2335	1,419.92
עדה	13.97	1786	1,419.87
טע	13.81	2219	1,418.08
גזע	13.90	1916	1,417.72
ערבה	13.84	1944	1,415.03
גנוב	13.80	2138	1,414.74
אנחה	14.32	737	1,414.26
הפלאפון	14.03	1592	1,413.91
מזומן	13.74	2155	1,413.86
מפלצת	13.98	1834	1,413.76
קאסל	14.45	325	1,412.69
דום	14.10	1231	1,412.33
מתמחה	14.07	1364	1,412.14
הואשם	13.72	2148	1,411.83
ולקח	13.62	2504	1,411.68
סמוך	13.68	2352	1,411.45
חיבה	13.72	2264	1,411.43
מוניקה	14.23	970	1,411.15
נם	13.83	2044	1,410.71
קנס	13.89	1661	1,410.57
פקפק	13.70	2315	1,410.34
הנצח	13.72	2195	1,410.29
מענך	13.72	2227	1,409.79
החור	13.75	2094	1,409.16
יודע	13.66	2388	1,409.10
סיאטל	14.08	1252	1,409.06
תתני	13.66	2347	1,408.92
ראלף	14.23	750	1,408.42
אשליה	13.79	1935	1,408.07
פרשה	13.69	2096	1,408.05
נימוס	13.65	2275	1,407.57
חיץ	13.67	2310	1,407.56
עקבה	13.71	2312	1,406.99
ולקבל	13.63	2285	1,406.39
חשוך	13.65	2320	1,406.11
פסיכולוגי	13.71	2069	1,405.31
הקליט	13.74	1957	1,405.19
למחרת	13.62	2245	1,404.90
החמיא	13.59	2370	1,403.82
תזדרז	13.68	2038	1,403.02
תאם	13.64	2261	1,403.01
הדבש	13.83	1670	1,402.79
עלוב	13.61	2289	1,401.80
העוגה	13.79	1780	1,399.41
סיד	14.18	703	1,399.37
במקומך	13.55	2414	1,398.49
טופל	13.59	2303	1,398.13
תוכנה	13.86	1573	1,397.64
המתן	13.66	1966	1,397.58
שידר	13.65	2100	1,397.28
קיסר	14.04	974	1,397.14
הפקה	13.69	1795	1,396.80
המבורגר	13.74	1788	1,396.46
מיותר	13.53	2301	1,395.43
הכן	13.56	2303	1,395.20
כלכלה	13.69	1716	1,394.45
תזמון	13.57	2297	1,394.38
הכעס	13.57	2256	1,394.27
הקדמי	13.55	2241	1,393.94
שעובד	13.49	2365	1,393.05
פרקר	14.04	810	1,390.40
פנס	13.62	1888	1,389.41
ייצור	13.59	1860	1,388.81
נידון	13.50	2153	1,388.45
אבוא	13.44	2340	1,386.74
מתרגש	13.48	2176	1,386.66
מבראד	14.00	802	1,386.13
הסודי	13.53	2117	1,383.90
ענף	13.56	1901	1,383.74
גומי	13.62	1864	1,383.74
שנצטרך	13.40	2422	1,382.87
השם	13.55	1891	1,382.54
פסטיבל	13.78	1340	1,382.46
נהיגה	13.51	2003	1,381.84
בריכה	13.57	1857	1,381.72
אצבעה	13.44	2210	1,381.39
כשהייה	13.40	2387	1,381.07
גירוש	13.59	1762	1,380.73
השוואה	13.36	2318	1,380.46
הזיע	13.43	2163	1,380.18
סטיוארט	13.87	1006	1,379.96
ייבוא	13.39	2218	1,379.53
מניאק	13.57	1778	1,379.48
שחושב	13.32	2392	1,379.44
זייף	13.48	2087	1,379.25
הולך	13.35	2351	1,379.03
קליטה	13.54	1921	1,378.51
קומי	13.56	1785	1,378.32
פסגה	13.53	1774	1,377.97
מוריס	13.87	851	1,377.34
בגללי	13.38	2334	1,377.30
הלוכלך	13.36	2255	1,377.29
ויקטוריה	13.89	839	1,376.38
